species,decimalLongitude,decimalLatitude
Juniperus_caespitosa,82.97,29.38
Juniperus_caespitosa,86.45,28.17
Juniperus_caespitosa,83.82,28.98
Juniperus_caespitosa,82.92,29.42
Juniperus_caespitosa,89.28,27.75
Juniperus_caespitosa,82.37,29.57
Juniperus_caespitosa,86,28.17
Juniperus_caespitosa,82.95,29.42
Juniperus_caespitosa,82.9,29.27
Juniperus_caespitosa,89.366667,27.766667
Juniperus_caespitosa,85.233333,28.2
